"Severity","ThreadID","Date","Time","Application","Message"
"Information","pool-2-thread-1","02/20/12","23:54:24",,"Starting cron..."
"Information","pool-2-thread-1","02/20/12","23:54:24",,"Starting registry..."
"Information","pool-2-thread-1","02/20/12","23:54:24",,"Starting client..."
"Information","pool-2-thread-1","02/20/12","23:54:24",,"The metrics service is disabled for the J2EE edition"
"Information","pool-2-thread-1","02/20/12","23:54:24",,"Starting xmlrpc..."
"Information","pool-2-thread-1","02/20/12","23:54:24",,"Starting graphing..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting verity..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting solr..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting archive..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting document..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting eventgateway..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting FlexAssembler..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting .NET..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"Starting Monitoring..."
"Information","pool-2-thread-1","02/20/12","23:54:25",,"ColdFusion started"
"Information","pool-2-thread-2","02/20/12","23:55:35",,"ColdFusion stopped"
