"Severity","ThreadID","Date","Time","Application","Message"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Constraint ""FKDCCC1A4E37C1A3F2"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E37C1A3F2 [90057-162]"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29",,"Error during DDL export"
"Error","http-bio-8085-exec-1","12/08/11","16:50:29","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index ""IDX_CREATEDDATE"" already exists; SQL statement: create index idx_createdDate on cb_entry (createdDate) [42111-162]Other Errors :     <ul><li>Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]</li><li>Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]</li><li>Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]</li><li>Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]</li><li>Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]</li><li>Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]</li><li>Constraint ""FKDCCC1... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Constraint ""FKDCCC1A4E37C1A3F2"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E37C1A3F2 [90057-162]"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46",,"Error during DDL export"
"Error","http-bio-8085-exec-6","12/08/11","16:50:46","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index ""IDX_CREATEDDATE"" already exists; SQL statement: create index idx_createdDate on cb_entry (createdDate) [42111-162]Other Errors :     <ul><li>Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]</li><li>Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]</li><li>Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]</li><li>Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]</li><li>Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]</li><li>Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]</li><li>Constraint ""FKDCCC1... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Constraint ""FKDCCC1A4E37C1A3F2"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E37C1A3F2 [90057-162]"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13",,"Error during DDL export"
"Error","http-bio-8085-exec-10","12/08/11","16:51:13","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index ""IDX_CREATEDDATE"" already exists; SQL statement: create index idx_createdDate on cb_entry (createdDate) [42111-162]Other Errors :     <ul><li>Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]</li><li>Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]</li><li>Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]</li><li>Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]</li><li>Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]</li><li>Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]</li><li>Constraint ""FKDCCC1... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Constraint ""FKDCCC1A4E37C1A3F2"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E37C1A3F2 [90057-162]"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15",,"Error during DDL export"
"Error","http-bio-8085-exec-9","12/08/11","16:51:15","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index ""IDX_CREATEDDATE"" already exists; SQL statement: create index idx_createdDate on cb_entry (createdDate) [42111-162]Other Errors :     <ul><li>Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]</li><li>Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]</li><li>Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]</li><li>Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]</li><li>Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]</li><li>Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]</li><li>Constraint ""FKDCCC1... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Constraint ""FKDCCC1A4E37C1A3F2"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E37C1A3F2 [90057-162]"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16",,"Error during DDL export"
"Error","http-bio-8085-exec-3","12/08/11","16:51:16","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index ""IDX_CREATEDDATE"" already exists; SQL statement: create index idx_createdDate on cb_entry (createdDate) [42111-162]Other Errors :     <ul><li>Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]</li><li>Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]</li><li>Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]</li><li>Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]</li><li>Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]</li><li>Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]</li><li>Constraint ""FKDCCC1... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Constraint ""FKDCCC1A4E37C1A3F2"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E37C1A3F2 [90057-162]"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18",,"Error during DDL export"
"Error","http-bio-8085-exec-2","12/08/11","16:51:18","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index ""IDX_CREATEDDATE"" already exists; SQL statement: create index idx_createdDate on cb_entry (createdDate) [42111-162]Other Errors :     <ul><li>Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]</li><li>Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]</li><li>Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]</li><li>Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]</li><li>Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]</li><li>Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]</li><li>Constraint ""FKDCCC1... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Constraint ""FKDCCC1A4E37C1A3F2"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E37C1A3F2 [90057-162]"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19",,"Error during DDL export"
"Error","http-bio-8085-exec-7","12/08/11","16:51:19","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index ""IDX_CREATEDDATE"" already exists; SQL statement: create index idx_createdDate on cb_entry (createdDate) [42111-162]Other Errors :     <ul><li>Constraint ""FK14167492AA6AC0EA"" not found; SQL statement: alter table cb_entry drop constraint FK14167492AA6AC0EA [90057-162]</li><li>Constraint ""FKC01C884EF10ECD0"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884EF10ECD0 [90057-162]</li><li>Constraint ""FKC01C884E9BD3CEE6"" not found; SQL statement: alter table cb_entryCategories drop constraint FKC01C884E9BD3CEE6 [90057-162]</li><li>Constraint ""FK21B2F26FAA6AC0EA"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26FAA6AC0EA [90057-162]</li><li>Constraint ""FK21B2F26F67BCE10D"" not found; SQL statement: alter table cb_page drop constraint FK21B2F26F67BCE10D [90057-162]</li><li>Constraint ""FKDCCC1A4E9724FA40"" not found; SQL statement: alter table cb_rolePermissions drop constraint FKDCCC1A4E9724FA40 [90057-162]</li><li>Constraint ""FKDCCC1... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-4","12/08/11","19:28:15",,"'ALTER TABLE' cannot be performed on 'CB_AUTHOR' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_ENTRY' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'ALTER TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_AUTHOR' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_CATEGORY' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_CUSTOMHTML' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_ENTRY' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_PERMISION' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_ROLE' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"'DROP TABLE' cannot be performed on 'CB_SETTING' because it does not exist."
"Error","http-bio-8085-exec-4","12/08/11","19:28:16",,"Error during DDL export"
"Error","http-bio-8085-exec-4","12/08/11","19:28:16","ContentBox-Shell-4623D52E8981B4CD30A5509E5C5D51AD","Error in executing the DDL.Index 'IDX_PUBLISHED' already exists in Schema 'APP'.Other Errors :     <ul><li>'ALTER TABLE' cannot be performed on 'CB_AUTHOR' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_ENTRY' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist.</li><li>'ALTER TABLE' cannot be performed on 'CB... The specific sequence of files included or processed is: /Users/lmajano/Downloads/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-4","12/08/11","20:01:23",,"ALTER TABLE failed. There is no constraint 'APP.FK21B2F26FAA6AC0EA' on table '""APP"".""CB_PAGE""'. "
"Error","http-bio-8085-exec-4","12/08/11","20:01:23",,"ALTER TABLE failed. There is no constraint 'APP.FK21B2F26F67BCE10D' on table '""APP"".""CB_PAGE""'. "
"Error","http-bio-8085-exec-4","12/08/11","20:01:23",,"ALTER TABLE failed. There is no constraint 'APP.FKDCCC1A4E9724FA40' on table '""APP"".""CB_ROLEPERMISSIONS""'. "
"Error","http-bio-8085-exec-4","12/08/11","20:01:23",,"ALTER TABLE failed. There is no constraint 'APP.FKDCCC1A4E37C1A3F2' on table '""APP"".""CB_ROLEPERMISSIONS""'. "
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_AUTHOR' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_ENTRY' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'ALTER TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_AUTHOR' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_CATEGORY' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_CUSTOMHTML' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_ENTRY' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_PERMISION' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_ROLE' because it does not exist."
